GAME_ID,HOME_TEAM_ID,SEASON,TEAM_ID_home,TEAM_ID_away,WINS
22100739,1610612745,2021,1610612745,1610612757,0
22100740,1610612763,2021,1610612763,1610612762,1
22100741,1610612760,2021,1610612760,1610612754,0
22100742,1610612759,2021,1610612759,1610612741,1
22100743,1610612756,2021,1610612756,1610612750,1
22100744,1610612749,2021,1610612749,1610612752,1
22100733,1610612755,2021,1610612755,1610612747,1
22100734,1610612744,2021,1610612744,1610612750,1
22100722,1610612739,2021,1610612739,1610612749,1
22100723,1610612754,2021,1610612754,1610612766,0
22100724,1610612753,2021,1610612753,1610612746,0
22100725,1610612737,2021,1610612737,1610612758,1
22100727,1610612748,2021,1610612748,1610612752,1
22100453,1610612751,2021,1610612751,1610612743,0
22100472,1610612741,2021,1610612741,1610612761,1
22100728,1610612759,2021,1610612759,1610612763,0
22100731,1610612762,2021,1610612762,1610612756,0
22100732,1610612757,2021,1610612757,1610612742,0
22100454,1610612755,2021,1610612755,1610612740,1
22100714,1610612765,2021,1610612765,1610612743,0
22100715,1610612761,2021,1610612761,1610612766,1
22100716,1610612764,2021,1610612764,1610612746,0
22100717,1610612738,2021,1610612738,1610612758,1
22100718,1610612751,2021,1610612751,1610612747,0
22100719,1610612745,2021,1610612745,1610612759,0
22100720,1610612744,2021,1610612744,1610612742,1
22100721,1610612757,2021,1610612757,1610612750,0
22100709,1610612739,2021,1610612739,1610612752,1
22100712,1610612740,2021,1610612740,1610612754,1
22100730,1610612760,2021,1610612760,1610612741,0
22100713,1610612756,2021,1610612756,1610612762,1
22100698,1610612752,2021,1610612752,1610612746,1
22100699,1610612764,2021,1610612764,1610612738,0
22100700,1610612748,2021,1610612748,1610612747,1
22100701,1610612753,2021,1610612753,1610612741,1
22100702,1610612761,2021,1610612761,1610612757,0
22100703,1610612766,2021,1610612766,1610612737,0
22100704,1610612759,2021,1610612759,1610612755,0
22100705,1610612742,2021,1610612742,1610612763,1
22100706,1610612750,2021,1610612750,1610612751,1
22100707,1610612743,2021,1610612743,1610612765,1
22100708,1610612744,2021,1610612744,1610612762,1
22100696,1610612749,2021,1610612749,1610612758,1
22100695,1610612739,2021,1610612739,1610612760,1
22100697,1610612756,2021,1610612756,1610612754,1
22100684,1610612766,2021,1610612766,1610612760,1
22100685,1610612753,2021,1610612753,1610612747,0
22100686,1610612755,2021,1610612755,1610612746,0
22100687,1610612737,2021,1610612737,1610612748,1
22100688,1610612738,2021,1610612738,1610612757,0
22100689,1610612764,2021,1610612764,1610612761,0
22100690,1610612749,2021,1610612749,1610612741,1
22100691,1610612759,2021,1610612759,1610612751,0
22100692,1610612743,2021,1610612743,1610612763,0
22100693,1610612762,2021,1610612762,1610612765,1
22100694,1610612744,2021,1610612744,1610612745,1
22100681,1610612752,2021,1610612752,1610612740,0
22100682,1610612742,2021,1610612742,1610612756,0
22100683,1610612744,2021,1610612744,1610612754,0
22100668,1610612755,2021,1610612755,1610612753,1
22100669,1610612764,2021,1610612764,1610612751,0
22100670,1610612737,2021,1610612737,1610612750,1
22100671,1610612738,2021,1610612738,1610612766,0
22100672,1610612748,2021,1610612748,1610612757,1
22100673,1610612741,2021,1610612741,1610612739,1
22100674,1610612749,2021,1610612749,1610612763,1
22100675,1610612742,2021,1610612742,1610612761,1
22100676,1610612759,2021,1610612759,1610612760,1
22100677,1610612762,2021,1610612762,1610612745,0
22100678,1610612743,2021,1610612743,1610612746,1
22100679,1610612758,2021,1610612758,1610612765,0
22100680,1610612747,2021,1610612747,1610612754,0
22100666,1610612752,2021,1610612752,1610612750,0
